2025-2-12 10:23:29-log: Cannot access game frame or container.
2025-2-12 10:23:30-debug: asset-db:require-engine-code (1222ms)
2025-2-12 10:23:30-log: meshopt wasm decoder initialized
2025-2-12 10:23:30-log: [bullet]:bullet wasm lib loaded.
2025-2-12 10:23:30-log: [box2d]:box2d wasm lib loaded.
2025-2-12 10:23:30-log: Cocos Creator v3.8.5
2025-2-12 10:23:30-log: Using legacy pipeline
2025-2-12 10:23:30-debug: [Assets Memory track]: asset-db-plugin-register: programming start:80.14MB, end 83.18MB, increase: 3.03MB
2025-2-12 10:23:30-log: Forward render pipeline initialized.
2025-2-12 10:23:30-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:31.20MB, end 79.28MB, increase: 48.09MB
2025-2-12 10:23:32-debug: [Assets Memory track]: asset-db-plugin-register: builder start:83.21MB, end 174.87MB, increase: 91.66MB
2025-2-12 10:23:32-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:175.12MB, end 178.24MB, increase: 3.12MB
2025-2-12 10:23:32-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:79.31MB, end 178.34MB, increase: 99.03MB
2025-2-12 10:23:32-debug: [Assets Memory track]: asset-db-plugin-register: project start:79.99MB, end 178.31MB, increase: 98.32MB
2025-2-12 10:23:32-debug: asset-db:worker-init: initPlugin (1907ms)
2025-2-12 10:23:32-debug: [Assets Memory track]: asset-db:worker-init start:31.18MB, end 178.44MB, increase: 147.26MB
2025-2-12 10:23:32-debug: Run asset db hook programming:beforePreStart ...
2025-2-12 10:23:32-debug: Run asset db hook programming:beforePreStart success!
2025-2-12 10:23:32-debug: Run asset db hook engine-extends:beforePreStart success!
2025-2-12 10:23:32-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.5\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2025-2-12 10:30:21-debug: Query preload assets/scripts from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,6a2d0734-bd9e-4ddf-946e-caa52498cb75,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3,ff9b0199-ce04-4cfe-86cc-6c719f08d6e4,de1c2107-70c8-4021-8459-6399f24d01c6,cbf30902-517f-40dc-af90-a550bac27cf1
2025-2-12 10:30:21-debug:   Number of all scenes: 3
2025-2-12 10:30:21-debug:   Number of all scripts: 22
2025-2-12 10:30:21-debug:   Number of other assets: 310
2025-2-12 10:30:21-debug: // ---- build task 查询 Asset Bundle ---- (7ms)
2025-2-12 10:30:21-debug: run build task 查询 Asset Bundle success in 7 ms√, progress: 5%
2025-2-12 10:30:21-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:30:21-debug: [Build Memory track]: 查询 Asset Bundle start:179.19MB, end 179.00MB, increase: -195.82KB
2025-2-12 10:30:21-debug: 查询 Asset Bundle start, progress: 5%
2025-2-12 10:30:21-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2025-2-12 10:30:21-debug: run build task 查询 Asset Bundle success in 2 ms√, progress: 10%
2025-2-12 10:30:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:30:21-debug: [Build Memory track]: 查询 Asset Bundle start:179.03MB, end 179.13MB, increase: 103.51KB
2025-2-12 10:30:21-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2025-2-12 10:30:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2025-2-12 10:30:21-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms√, progress: 12%
2025-2-12 10:30:21-debug: // ---- build task 填充脚本数据到 settings.json ----
2025-2-12 10:30:21-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:179.16MB, end 179.19MB, increase: 32.13KB
2025-2-12 10:30:21-debug: 填充脚本数据到 settings.json start, progress: 12%
2025-2-12 10:30:21-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2025-2-12 10:30:21-debug: run build task 填充脚本数据到 settings.json success in 1 ms√, progress: 13%
2025-2-12 10:30:21-debug: [Build Memory track]: 填充脚本数据到 settings.json start:179.22MB, end 179.25MB, increase: 26.70KB
2025-2-12 10:30:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:30:21-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2025-2-12 10:30:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2025-2-12 10:30:21-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:179.28MB, end 179.41MB, increase: 140.99KB
2025-2-12 10:30:21-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms√, progress: 15%
2025-2-12 10:30:57-debug: refresh db internal success
2025-2-12 10:30:57-debug: refresh db assets success
2025-2-12 10:30:57-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:30:57-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:30:57-debug: asset-db:refresh-all-database (115ms)
2025-2-12 10:30:57-debug: asset-db:worker-effect-data-processing (2ms)
2025-2-12 10:30:57-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2025-2-12 10:31:51-debug: refresh db internal success
2025-2-12 10:31:51-debug: refresh db assets success
2025-2-12 10:31:51-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:31:51-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:31:51-debug: asset-db:refresh-all-database (119ms)
2025-2-12 10:33:29-debug: refresh db internal success
2025-2-12 10:33:29-debug: refresh db assets success
2025-2-12 10:33:29-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:33:29-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:33:29-debug: asset-db:refresh-all-database (106ms)
2025-2-12 10:33:29-debug: asset-db:worker-effect-data-processing (1ms)
2025-2-12 10:33:29-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2025-2-12 10:34:27-debug: refresh db internal success
2025-2-12 10:34:27-debug: refresh db assets success
2025-2-12 10:34:27-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:34:27-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:34:27-debug: asset-db:refresh-all-database (99ms)
2025-2-12 10:34:27-debug: asset-db:worker-effect-data-processing (1ms)
2025-2-12 10:34:27-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2025-2-12 10:36:22-debug: refresh db internal success
2025-2-12 10:36:22-debug: refresh db assets success
2025-2-12 10:36:22-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:36:22-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:36:22-debug: asset-db:refresh-all-database (106ms)
2025-2-12 10:36:22-debug: asset-db:worker-effect-data-processing (1ms)
2025-2-12 10:36:22-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2025-2-12 10:39:45-debug: refresh db internal success
2025-2-12 10:39:45-debug: refresh db assets success
2025-2-12 10:39:45-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:39:45-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:39:45-debug: asset-db:refresh-all-database (102ms)
2025-2-12 10:41:12-debug: refresh db internal success
2025-2-12 10:41:12-debug: refresh db assets success
2025-2-12 10:41:12-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:41:12-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:41:12-debug: asset-db:worker-effect-data-processing (1ms)
2025-2-12 10:41:12-debug: asset-db:refresh-all-database (100ms)
2025-2-12 10:41:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2025-2-12 10:42:38-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:42:38-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (4ms)
2025-2-12 10:42:39-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:42:39-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (4ms)
2025-2-12 10:42:39-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:42:39-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (3ms)
2025-2-12 10:42:40-debug: Query all assets info in project
2025-2-12 10:42:40-debug: init custom config: keepNodeUuid: false, useCache: true
2025-2-12 10:42:40-debug: 查询 Asset Bundle start, progress: 0%
2025-2-12 10:42:40-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:42:40-debug:   Number of all scenes: 3
2025-2-12 10:42:40-debug: Query preload assets/scripts from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,6a2d0734-bd9e-4ddf-946e-caa52498cb75,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3,ff9b0199-ce04-4cfe-86cc-6c719f08d6e4,de1c2107-70c8-4021-8459-6399f24d01c6,cbf30902-517f-40dc-af90-a550bac27cf1
2025-2-12 10:42:40-debug:   Number of all scripts: 22
2025-2-12 10:42:40-debug:   Number of other assets: 310
2025-2-12 10:42:40-debug: // ---- build task 查询 Asset Bundle ---- (6ms)
2025-2-12 10:42:40-debug: run build task 查询 Asset Bundle success in 6 ms√, progress: 5%
2025-2-12 10:42:40-debug: [Build Memory track]: 查询 Asset Bundle start:187.06MB, end 186.86MB, increase: -205.34KB
2025-2-12 10:42:40-debug: 查询 Asset Bundle start, progress: 5%
2025-2-12 10:42:40-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:42:40-debug: // ---- build task 查询 Asset Bundle ---- (4ms)
2025-2-12 10:42:40-debug: run build task 查询 Asset Bundle success in 4 ms√, progress: 10%
2025-2-12 10:42:40-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:42:40-debug: [Build Memory track]: 查询 Asset Bundle start:186.89MB, end 186.97MB, increase: 88.86KB
2025-2-12 10:42:40-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2025-2-12 10:42:40-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2025-2-12 10:42:40-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms√, progress: 12%
2025-2-12 10:42:40-debug: // ---- build task 填充脚本数据到 settings.json ----
2025-2-12 10:42:40-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:187.01MB, end 187.04MB, increase: 27.51KB
2025-2-12 10:42:40-debug: 填充脚本数据到 settings.json start, progress: 12%
2025-2-12 10:42:40-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2025-2-12 10:42:40-debug: run build task 填充脚本数据到 settings.json success in 1 ms√, progress: 13%
2025-2-12 10:42:40-debug: [Build Memory track]: 填充脚本数据到 settings.json start:187.07MB, end 187.10MB, increase: 30.28KB
2025-2-12 10:42:40-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2025-2-12 10:42:40-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:42:40-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (5ms)
2025-2-12 10:42:40-debug: run build task 整理部分构建选项内数据到 settings.json success in 5 ms√, progress: 15%
2025-2-12 10:42:40-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:187.13MB, end 187.26MB, increase: 131.96KB
2025-2-12 10:42:53-debug: refresh db internal success
2025-2-12 10:42:53-debug: refresh db assets success
2025-2-12 10:42:53-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:42:53-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:42:53-debug: asset-db:refresh-all-database (96ms)
2025-2-12 10:42:53-debug: asset-db:worker-effect-data-processing (1ms)
2025-2-12 10:42:53-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2025-2-12 10:43:05-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:43:05-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (4ms)
2025-2-12 10:43:05-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:43:05-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (3ms)
2025-2-12 10:43:05-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:43:05-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (4ms)
2025-2-12 10:43:06-debug: Query all assets info in project
2025-2-12 10:43:06-debug: init custom config: keepNodeUuid: false, useCache: true
2025-2-12 10:43:06-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:43:06-debug: 查询 Asset Bundle start, progress: 0%
2025-2-12 10:43:06-debug: Query preload assets/scripts from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,6a2d0734-bd9e-4ddf-946e-caa52498cb75,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3,ff9b0199-ce04-4cfe-86cc-6c719f08d6e4,de1c2107-70c8-4021-8459-6399f24d01c6,cbf30902-517f-40dc-af90-a550bac27cf1
2025-2-12 10:43:06-debug:   Number of all scripts: 22
2025-2-12 10:43:06-debug:   Number of other assets: 310
2025-2-12 10:43:06-debug:   Number of all scenes: 3
2025-2-12 10:43:06-debug: // ---- build task 查询 Asset Bundle ---- (8ms)
2025-2-12 10:43:06-debug: run build task 查询 Asset Bundle success in 8 ms√, progress: 5%
2025-2-12 10:43:06-debug: [Build Memory track]: 查询 Asset Bundle start:172.73MB, end 172.67MB, increase: -59.89KB
2025-2-12 10:43:06-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:43:06-debug: 查询 Asset Bundle start, progress: 5%
2025-2-12 10:43:06-debug: // ---- build task 查询 Asset Bundle ---- (4ms)
2025-2-12 10:43:06-debug: run build task 查询 Asset Bundle success in 4 ms√, progress: 10%
2025-2-12 10:43:06-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:43:06-debug: [Build Memory track]: 查询 Asset Bundle start:172.70MB, end 172.12MB, increase: -593.37KB
2025-2-12 10:43:06-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2025-2-12 10:43:06-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:172.15MB, end 172.17MB, increase: 24.87KB
2025-2-12 10:43:06-debug: 填充脚本数据到 settings.json start, progress: 12%
2025-2-12 10:43:06-debug: // ---- build task 填充脚本数据到 settings.json ----
2025-2-12 10:43:06-debug: run build task 整理部分构建选项内数据到 settings.json success in √, progress: 12%
2025-2-12 10:43:06-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2025-2-12 10:43:06-debug: run build task 填充脚本数据到 settings.json success in 1 ms√, progress: 13%
2025-2-12 10:43:06-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2025-2-12 10:43:06-debug: [Build Memory track]: 填充脚本数据到 settings.json start:172.20MB, end 172.23MB, increase: 26.22KB
2025-2-12 10:43:06-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2025-2-12 10:43:06-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2025-2-12 10:43:06-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms√, progress: 15%
2025-2-12 10:43:06-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:172.25MB, end 172.38MB, increase: 132.50KB
2025-2-12 10:43:14-debug: refresh db internal success
2025-2-12 10:43:14-debug: refresh db assets success
2025-2-12 10:43:14-debug: Run asset db hook engine-extends:afterRefresh ...
2025-2-12 10:43:14-debug: Run asset db hook engine-extends:afterRefresh success!
2025-2-12 10:43:14-debug: asset-db:refresh-all-database (101ms)
2025-2-12 10:43:14-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2025-2-12 10:43:43-debug: %cImport%c: D:\plants_client\trunk\proj\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
2025-2-12 10:43:43-debug: asset-db:reimport-asset3a2d9a8e-aff8-4f9d-bbf0-95d803c3c0ad (4ms)
2025-2-12 10:43:44-debug: Query all assets info in project
2025-2-12 10:43:44-debug: init custom config: keepNodeUuid: false, useCache: true
2025-2-12 10:43:44-debug: 查询 Asset Bundle start, progress: 0%
2025-2-12 10:43:44-debug: // ---- build task 查询 Asset Bundle ----
2025-2-12 10:43:44-debug: Query preload assets/scripts from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,6a2d0734-bd9e-4ddf-946e-caa52498cb75,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3,ff9b0199-ce04-4cfe-86cc-6c719f08d6e4,de1c2107-70c8-4021-8459-6399f24d01c6,cbf30902-517f-40dc-af90-a550bac27cf1
2025-2-12 10:43:44-debug:   Number of all scenes: 3
2025-2-12 10:43:44-debug:   Number of all scripts: 22
2025-2-12 10:43:44-debug:   Number of other assets: 310
2025-2-12 10:43:44-debug: run build task 查询 Asset Bundle success in 7 ms√, progress: 5%
